date,nav,scheme_name
18-05-2023,123.48120,UTI Nifty 50 Index Fund - Growth Option- Direct
17-05-2023,123.83400,UTI Nifty 50 Index Fund - Growth Option- Direct
16-05-2023,124.54710,UTI Nifty 50 Index Fund - Growth Option- Direct
15-05-2023,125.05830,UTI Nifty 50 Index Fund - Growth Option- Direct
12-05-2023,124.48850,UTI Nifty 50 Index Fund - Growth Option- Direct
11-05-2023,124.36820,UTI Nifty 50 Index Fund - Growth Option- Direct
10-05-2023,124.49190,UTI Nifty 50 Index Fund - Growth Option- Direct
09-05-2023,124.15840,UTI Nifty 50 Index Fund - Growth Option- Direct
08-05-2023,124.14880,UTI Nifty 50 Index Fund - Growth Option- Direct
05-05-2023,122.82230,UTI Nifty 50 Index Fund - Growth Option- Direct
04-05-2023,124.09200,UTI Nifty 50 Index Fund - Growth Option- Direct
03-05-2023,122.96550,UTI Nifty 50 Index Fund - Growth Option- Direct
02-05-2023,123.35900,UTI Nifty 50 Index Fund - Growth Option- Direct
28-04-2023,122.79980,UTI Nifty 50 Index Fund - Growth Option- Direct
27-04-2023,121.75240,UTI Nifty 50 Index Fund - Growth Option- Direct
26-04-2023,121.06390,UTI Nifty 50 Index Fund - Growth Option- Direct
25-04-2023,120.76290,UTI Nifty 50 Index Fund - Growth Option- Direct
24-04-2023,120.58780,UTI Nifty 50 Index Fund - Growth Option- Direct
21-04-2023,119.77920,UTI Nifty 50 Index Fund - Growth Option- Direct
20-04-2023,119.77690,UTI Nifty 50 Index Fund - Growth Option- Direct
19-04-2023,119.73870,UTI Nifty 50 Index Fund - Growth Option- Direct
18-04-2023,120.02070,UTI Nifty 50 Index Fund - Growth Option- Direct
17-04-2023,120.33870,UTI Nifty 50 Index Fund - Growth Option- Direct
13-04-2023,121.16440,UTI Nifty 50 Index Fund - Growth Option- Direct
12-04-2023,121.04610,UTI Nifty 50 Index Fund - Growth Option- Direct
11-04-2023,120.43500,UTI Nifty 50 Index Fund - Growth Option- Direct
10-04-2023,119.76790,UTI Nifty 50 Index Fund - Growth Option- Direct
06-04-2023,119.60220,UTI Nifty 50 Index Fund - Growth Option- Direct
05-04-2023,119.31720,UTI Nifty 50 Index Fund - Growth Option- Direct
03-04-2023,118.23870,UTI Nifty 50 Index Fund - Growth Option- Direct
31-03-2023,117.98000,UTI Nifty 50 Index Fund - Growth Option- Direct
29-03-2023,116.08670,UTI Nifty 50 Index Fund - Growth Option- Direct
28-03-2023,115.21350,UTI Nifty 50 Index Fund - Growth Option- Direct
27-03-2023,115.44580,UTI Nifty 50 Index Fund - Growth Option- Direct
24-03-2023,115.17130,UTI Nifty 50 Index Fund - Growth Option- Direct
23-03-2023,116.06920,UTI Nifty 50 Index Fund - Growth Option- Direct
22-03-2023,116.57970,UTI Nifty 50 Index Fund - Growth Option- Direct
21-03-2023,116.27870,UTI Nifty 50 Index Fund - Growth Option- Direct
20-03-2023,115.46970,UTI Nifty 50 Index Fund - Growth Option- Direct
17-03-2023,116.23130,UTI Nifty 50 Index Fund - Growth Option- Direct
16-03-2023,115.45440,UTI Nifty 50 Index Fund - Growth Option- Direct
15-03-2023,115.36240,UTI Nifty 50 Index Fund - Growth Option- Direct
14-03-2023,115.84640,UTI Nifty 50 Index Fund - Growth Option- Direct
13-03-2023,116.60160,UTI Nifty 50 Index Fund - Growth Option- Direct
10-03-2023,118.36190,UTI Nifty 50 Index Fund - Growth Option- Direct
09-03-2023,119.56360,UTI Nifty 50 Index Fund - Growth Option- Direct
08-03-2023,120.68410,UTI Nifty 50 Index Fund - Growth Option- Direct
06-03-2023,120.39380,UTI Nifty 50 Index Fund - Growth Option- Direct
03-03-2023,119.60060,UTI Nifty 50 Index Fund - Growth Option- Direct
02-03-2023,117.75300,UTI Nifty 50 Index Fund - Growth Option- Direct
01-03-2023,118.62940,UTI Nifty 50 Index Fund - Growth Option- Direct
28-02-2023,117.63250,UTI Nifty 50 Index Fund - Growth Option- Direct
27-02-2023,118.23650,UTI Nifty 50 Index Fund - Growth Option- Direct
24-02-2023,118.73460,UTI Nifty 50 Index Fund - Growth Option- Direct
23-02-2023,119.04280,UTI Nifty 50 Index Fund - Growth Option- Direct
22-02-2023,119.33590,UTI Nifty 50 Index Fund - Growth Option- Direct
21-02-2023,121.18480,UTI Nifty 50 Index Fund - Growth Option- Direct
20-02-2023,121.30720,UTI Nifty 50 Index Fund - Growth Option- Direct
17-02-2023,121.98500,UTI Nifty 50 Index Fund - Growth Option- Direct
16-02-2023,122.60800,UTI Nifty 50 Index Fund - Growth Option- Direct
15-02-2023,122.47300,UTI Nifty 50 Index Fund - Growth Option- Direct
14-02-2023,121.80910,UTI Nifty 50 Index Fund - Growth Option- Direct
13-02-2023,120.73030,UTI Nifty 50 Index Fund - Growth Option- Direct
10-02-2023,121.31350,UTI Nifty 50 Index Fund - Growth Option- Direct
09-02-2023,121.56490,UTI Nifty 50 Index Fund - Growth Option- Direct
08-02-2023,121.41840,UTI Nifty 50 Index Fund - Growth Option- Direct
07-02-2023,120.38760,UTI Nifty 50 Index Fund - Growth Option- Direct
06-02-2023,120.68090,UTI Nifty 50 Index Fund - Growth Option- Direct
03-02-2023,121.29020,UTI Nifty 50 Index Fund - Growth Option- Direct
02-02-2023,119.63830,UTI Nifty 50 Index Fund - Growth Option- Direct
01-02-2023,119.67920,UTI Nifty 50 Index Fund - Growth Option- Direct
31-01-2023,119.99150,UTI Nifty 50 Index Fund - Growth Option- Direct
30-01-2023,119.90280,UTI Nifty 50 Index Fund - Growth Option- Direct
27-01-2023,119.60220,UTI Nifty 50 Index Fund - Growth Option- Direct
25-01-2023,121.55620,UTI Nifty 50 Index Fund - Growth Option- Direct
24-01-2023,123.09260,UTI Nifty 50 Index Fund - Growth Option- Direct
23-01-2023,123.09270,UTI Nifty 50 Index Fund - Growth Option- Direct
20-01-2023,122.47750,UTI Nifty 50 Index Fund - Growth Option- Direct
19-01-2023,123.02240,UTI Nifty 50 Index Fund - Growth Option- Direct
18-01-2023,123.39720,UTI Nifty 50 Index Fund - Growth Option- Direct
17-01-2023,122.63810,UTI Nifty 50 Index Fund - Growth Option- Direct
16-01-2023,121.56330,UTI Nifty 50 Index Fund - Growth Option- Direct
13-01-2023,121.98450,UTI Nifty 50 Index Fund - Growth Option- Direct
12-01-2023,121.31640,UTI Nifty 50 Index Fund - Growth Option- Direct
11-01-2023,121.57190,UTI Nifty 50 Index Fund - Growth Option- Direct
10-01-2023,121.69820,UTI Nifty 50 Index Fund - Growth Option- Direct
09-01-2023,122.96880,UTI Nifty 50 Index Fund - Growth Option- Direct
06-01-2023,121.32960,UTI Nifty 50 Index Fund - Growth Option- Direct
05-01-2023,122.23230,UTI Nifty 50 Index Fund - Growth Option- Direct
04-01-2023,122.57820,UTI Nifty 50 Index Fund - Growth Option- Direct
03-01-2023,123.86660,UTI Nifty 50 Index Fund - Growth Option- Direct
02-01-2023,123.62910,UTI Nifty 50 Index Fund - Growth Option- Direct
30-12-2022,123.00440,UTI Nifty 50 Index Fund - Growth Option- Direct
29-12-2022,123.58790,UTI Nifty 50 Index Fund - Growth Option- Direct
28-12-2022,123.12430,UTI Nifty 50 Index Fund - Growth Option- Direct
27-12-2022,123.19150,UTI Nifty 50 Index Fund - Growth Option- Direct
26-12-2022,122.39260,UTI Nifty 50 Index Fund - Growth Option- Direct
23-12-2022,120.98260,UTI Nifty 50 Index Fund - Growth Option- Direct
22-12-2022,123.16110,UTI Nifty 50 Index Fund - Growth Option- Direct
21-12-2022,123.64900,UTI Nifty 50 Index Fund - Growth Option- Direct
20-12-2022,124.91420,UTI Nifty 50 Index Fund - Growth Option- Direct
19-12-2022,125.15410,UTI Nifty 50 Index Fund - Growth Option- Direct
16-12-2022,124.12740,UTI Nifty 50 Index Fund - Growth Option- Direct
15-12-2022,125.11910,UTI Nifty 50 Index Fund - Growth Option- Direct
14-12-2022,126.78940,UTI Nifty 50 Index Fund - Growth Option- Direct
13-12-2022,126.43480,UTI Nifty 50 Index Fund - Growth Option- Direct
12-12-2022,125.68270,UTI Nifty 50 Index Fund - Growth Option- Direct
09-12-2022,125.68050,UTI Nifty 50 Index Fund - Growth Option- Direct
08-12-2022,126.44740,UTI Nifty 50 Index Fund - Growth Option- Direct
07-12-2022,126.11630,UTI Nifty 50 Index Fund - Growth Option- Direct
06-12-2022,126.67530,UTI Nifty 50 Index Fund - Growth Option- Direct
05-12-2022,127.07210,UTI Nifty 50 Index Fund - Growth Option- Direct
02-12-2022,127.04060,UTI Nifty 50 Index Fund - Growth Option- Direct
01-12-2022,127.83210,UTI Nifty 50 Index Fund - Growth Option- Direct
30-11-2022,127.46530,UTI Nifty 50 Index Fund - Growth Option- Direct
29-11-2022,126.51370,UTI Nifty 50 Index Fund - Growth Option- Direct
28-11-2022,126.13890,UTI Nifty 50 Index Fund - Growth Option- Direct
25-11-2022,125.80120,UTI Nifty 50 Index Fund - Growth Option- Direct
24-11-2022,125.60730,UTI Nifty 50 Index Fund - Growth Option- Direct
23-11-2022,124.13700,UTI Nifty 50 Index Fund - Growth Option- Direct
22-11-2022,123.98170,UTI Nifty 50 Index Fund - Growth Option- Direct
21-11-2022,123.41020,UTI Nifty 50 Index Fund - Growth Option- Direct
18-11-2022,124.41450,UTI Nifty 50 Index Fund - Growth Option- Direct
17-11-2022,124.66120,UTI Nifty 50 Index Fund - Growth Option- Direct
16-11-2022,125.10820,UTI Nifty 50 Index Fund - Growth Option- Direct
15-11-2022,125.06670,UTI Nifty 50 Index Fund - Growth Option- Direct
14-11-2022,124.56380,UTI Nifty 50 Index Fund - Growth Option- Direct
11-11-2022,124.70590,UTI Nifty 50 Index Fund - Growth Option- Direct
10-11-2022,122.52280,UTI Nifty 50 Index Fund - Growth Option- Direct
09-11-2022,123.39880,UTI Nifty 50 Index Fund - Growth Option- Direct
07-11-2022,123.69350,UTI Nifty 50 Index Fund - Growth Option- Direct
04-11-2022,123.11420,UTI Nifty 50 Index Fund - Growth Option- Direct
03-11-2022,122.67760,UTI Nifty 50 Index Fund - Growth Option- Direct
02-11-2022,122.88270,UTI Nifty 50 Index Fund - Growth Option- Direct
01-11-2022,123.30810,UTI Nifty 50 Index Fund - Growth Option- Direct
31-10-2022,122.38120,UTI Nifty 50 Index Fund - Growth Option- Direct
28-10-2022,120.84390,UTI Nifty 50 Index Fund - Growth Option- Direct
27-10-2022,120.50600,UTI Nifty 50 Index Fund - Growth Option- Direct
25-10-2022,119.86740,UTI Nifty 50 Index Fund - Growth Option- Direct
21-10-2022,119.32630,UTI Nifty 50 Index Fund - Growth Option- Direct
20-10-2022,119.24320,UTI Nifty 50 Index Fund - Growth Option- Direct
19-10-2022,118.89330,UTI Nifty 50 Index Fund - Growth Option- Direct
18-10-2022,118.70620,UTI Nifty 50 Index Fund - Growth Option- Direct
17-10-2022,117.51780,UTI Nifty 50 Index Fund - Growth Option- Direct
14-10-2022,116.65120,UTI Nifty 50 Index Fund - Growth Option- Direct
13-10-2022,115.48860,UTI Nifty 50 Index Fund - Growth Option- Direct
12-10-2022,116.23090,UTI Nifty 50 Index Fund - Growth Option- Direct
11-10-2022,115.28110,UTI Nifty 50 Index Fund - Growth Option- Direct
10-10-2022,117.02950,UTI Nifty 50 Index Fund - Growth Option- Direct
07-10-2022,117.53120,UTI Nifty 50 Index Fund - Growth Option- Direct
06-10-2022,117.64820,UTI Nifty 50 Index Fund - Growth Option- Direct
04-10-2022,117.25950,UTI Nifty 50 Index Fund - Growth Option- Direct
03-10-2022,114.62880,UTI Nifty 50 Index Fund - Growth Option- Direct
30-09-2022,116.03540,UTI Nifty 50 Index Fund - Growth Option- Direct
29-09-2022,114.16090,UTI Nifty 50 Index Fund - Growth Option- Direct
28-09-2022,114.43990,UTI Nifty 50 Index Fund - Growth Option- Direct
27-09-2022,115.44970,UTI Nifty 50 Index Fund - Growth Option- Direct
26-09-2022,115.51090,UTI Nifty 50 Index Fund - Growth Option- Direct
23-09-2022,117.62460,UTI Nifty 50 Index Fund - Growth Option- Direct
22-09-2022,119.67860,UTI Nifty 50 Index Fund - Growth Option- Direct
21-09-2022,120.27970,UTI Nifty 50 Index Fund - Growth Option- Direct
20-09-2022,120.94470,UTI Nifty 50 Index Fund - Growth Option- Direct
19-09-2022,119.62850,UTI Nifty 50 Index Fund - Growth Option- Direct
16-09-2022,119.01030,UTI Nifty 50 Index Fund - Growth Option- Direct
15-09-2022,121.36150,UTI Nifty 50 Index Fund - Growth Option- Direct
14-09-2022,122.21990,UTI Nifty 50 Index Fund - Growth Option- Direct
13-09-2022,122.67050,UTI Nifty 50 Index Fund - Growth Option- Direct
12-09-2022,121.76320,UTI Nifty 50 Index Fund - Growth Option- Direct
09-09-2022,121.06540,UTI Nifty 50 Index Fund - Growth Option- Direct
08-09-2022,120.83160,UTI Nifty 50 Index Fund - Growth Option- Direct
07-09-2022,119.64950,UTI Nifty 50 Index Fund - Growth Option- Direct
06-09-2022,119.86170,UTI Nifty 50 Index Fund - Growth Option- Direct
05-09-2022,119.93170,UTI Nifty 50 Index Fund - Growth Option- Direct
02-09-2022,119.07740,UTI Nifty 50 Index Fund - Growth Option- Direct
01-09-2022,119.10080,UTI Nifty 50 Index Fund - Growth Option- Direct
30-08-2022,120.57040,UTI Nifty 50 Index Fund - Growth Option- Direct
29-08-2022,117.54500,UTI Nifty 50 Index Fund - Growth Option- Direct
26-08-2022,119.21430,UTI Nifty 50 Index Fund - Growth Option- Direct
25-08-2022,118.96790,UTI Nifty 50 Index Fund - Growth Option- Direct
24-08-2022,119.52780,UTI Nifty 50 Index Fund - Growth Option- Direct
23-08-2022,119.34240,UTI Nifty 50 Index Fund - Growth Option- Direct
22-08-2022,118.75470,UTI Nifty 50 Index Fund - Growth Option- Direct
19-08-2022,120.57100,UTI Nifty 50 Index Fund - Growth Option- Direct
18-08-2022,121.88740,UTI Nifty 50 Index Fund - Growth Option- Direct
17-08-2022,121.74150,UTI Nifty 50 Index Fund - Growth Option- Direct
16-08-2022,120.93710,UTI Nifty 50 Index Fund - Growth Option- Direct
12-08-2022,120.07820,UTI Nifty 50 Index Fund - Growth Option- Direct
11-08-2022,119.80950,UTI Nifty 50 Index Fund - Growth Option- Direct
10-08-2022,118.92660,UTI Nifty 50 Index Fund - Growth Option- Direct
08-08-2022,118.84060,UTI Nifty 50 Index Fund - Growth Option- Direct
05-08-2022,117.92050,UTI Nifty 50 Index Fund - Growth Option- Direct
04-08-2022,117.81610,UTI Nifty 50 Index Fund - Growth Option- Direct
03-08-2022,117.85890,UTI Nifty 50 Index Fund - Growth Option- Direct
02-08-2022,117.55850,UTI Nifty 50 Index Fund - Growth Option- Direct
01-08-2022,117.51580,UTI Nifty 50 Index Fund - Growth Option- Direct
29-07-2022,116.27610,UTI Nifty 50 Index Fund - Growth Option- Direct
28-07-2022,114.72910,UTI Nifty 50 Index Fund - Growth Option- Direct
27-07-2022,112.78310,UTI Nifty 50 Index Fund - Growth Option- Direct
26-07-2022,111.69950,UTI Nifty 50 Index Fund - Growth Option- Direct
25-07-2022,112.69460,UTI Nifty 50 Index Fund - Growth Option- Direct
22-07-2022,113.29450,UTI Nifty 50 Index Fund - Growth Option- Direct
21-07-2022,112.52380,UTI Nifty 50 Index Fund - Growth Option- Direct
20-07-2022,111.88380,UTI Nifty 50 Index Fund - Growth Option- Direct
19-07-2022,110.66600,UTI Nifty 50 Index Fund - Growth Option- Direct
18-07-2022,110.23170,UTI Nifty 50 Index Fund - Growth Option- Direct
15-07-2022,108.68450,UTI Nifty 50 Index Fund - Growth Option- Direct
14-07-2022,107.93710,UTI Nifty 50 Index Fund - Growth Option- Direct
13-07-2022,108.09150,UTI Nifty 50 Index Fund - Growth Option- Direct
12-07-2022,108.71010,UTI Nifty 50 Index Fund - Growth Option- Direct
11-07-2022,109.77640,UTI Nifty 50 Index Fund - Growth Option- Direct
08-07-2022,109.80370,UTI Nifty 50 Index Fund - Growth Option- Direct
07-07-2022,109.20750,UTI Nifty 50 Index Fund - Growth Option- Direct
06-07-2022,108.23840,UTI Nifty 50 Index Fund - Growth Option- Direct
05-07-2022,107.03060,UTI Nifty 50 Index Fund - Growth Option- Direct
04-07-2022,107.19690,UTI Nifty 50 Index Fund - Growth Option- Direct
01-07-2022,106.61100,UTI Nifty 50 Index Fund - Growth Option- Direct
30-06-2022,106.80220,UTI Nifty 50 Index Fund - Growth Option- Direct
29-06-2022,106.89320,UTI Nifty 50 Index Fund - Growth Option- Direct
28-06-2022,107.23820,UTI Nifty 50 Index Fund - Growth Option- Direct
27-06-2022,107.11690,UTI Nifty 50 Index Fund - Growth Option- Direct
24-06-2022,106.22430,UTI Nifty 50 Index Fund - Growth Option- Direct
23-06-2022,105.26440,UTI Nifty 50 Index Fund - Growth Option- Direct
22-06-2022,104.29980,UTI Nifty 50 Index Fund - Growth Option- Direct
21-06-2022,105.81750,UTI Nifty 50 Index Fund - Growth Option- Direct
20-06-2022,103.87370,UTI Nifty 50 Index Fund - Growth Option- Direct
17-06-2022,103.48350,UTI Nifty 50 Index Fund - Growth Option- Direct
16-06-2022,103.93650,UTI Nifty 50 Index Fund - Growth Option- Direct
15-06-2022,106.16960,UTI Nifty 50 Index Fund - Growth Option- Direct
14-06-2022,106.34970,UTI Nifty 50 Index Fund - Growth Option- Direct
13-06-2022,106.63540,UTI Nifty 50 Index Fund - Growth Option- Direct
10-06-2022,109.51620,UTI Nifty 50 Index Fund - Growth Option- Direct
09-06-2022,111.37710,UTI Nifty 50 Index Fund - Growth Option- Direct
08-06-2022,110.54140,UTI Nifty 50 Index Fund - Growth Option- Direct
07-06-2022,110.94640,UTI Nifty 50 Index Fund - Growth Option- Direct
06-06-2022,111.97860,UTI Nifty 50 Index Fund - Growth Option- Direct
03-06-2022,112.07980,UTI Nifty 50 Index Fund - Growth Option- Direct
02-06-2022,112.37480,UTI Nifty 50 Index Fund - Growth Option- Direct
01-06-2022,111.66740,UTI Nifty 50 Index Fund - Growth Option- Direct
31-05-2022,112.08410,UTI Nifty 50 Index Fund - Growth Option- Direct
30-05-2022,112.42610,UTI Nifty 50 Index Fund - Growth Option- Direct
27-05-2022,110.34800,UTI Nifty 50 Index Fund - Growth Option- Direct
26-05-2022,109.12210,UTI Nifty 50 Index Fund - Growth Option- Direct
25-05-2022,108.06730,UTI Nifty 50 Index Fund - Growth Option- Direct
24-05-2022,108.65990,UTI Nifty 50 Index Fund - Growth Option- Direct
23-05-2022,109.26320,UTI Nifty 50 Index Fund - Growth Option- Direct
20-05-2022,109.61140,UTI Nifty 50 Index Fund - Growth Option- Direct
19-05-2022,106.53990,UTI Nifty 50 Index Fund - Growth Option- Direct
18-05-2022,109.44210,UTI Nifty 50 Index Fund - Growth Option- Direct
17-05-2022,109.57120,UTI Nifty 50 Index Fund - Growth Option- Direct
16-05-2022,106.76640,UTI Nifty 50 Index Fund - Growth Option- Direct
13-05-2022,106.36370,UTI Nifty 50 Index Fund - Growth Option- Direct
12-05-2022,106.53840,UTI Nifty 50 Index Fund - Growth Option- Direct
11-05-2022,108.85220,UTI Nifty 50 Index Fund - Growth Option- Direct
10-05-2022,109.34410,UTI Nifty 50 Index Fund - Growth Option- Direct
09-05-2022,109.76040,UTI Nifty 50 Index Fund - Growth Option- Direct
06-05-2022,110.49830,UTI Nifty 50 Index Fund - Growth Option- Direct
05-05-2022,112.32360,UTI Nifty 50 Index Fund - Growth Option- Direct
04-05-2022,112.29080,UTI Nifty 50 Index Fund - Growth Option- Direct
02-05-2022,114.92710,UTI Nifty 50 Index Fund - Growth Option- Direct
29-04-2022,115.15460,UTI Nifty 50 Index Fund - Growth Option- Direct
28-04-2022,116.11430,UTI Nifty 50 Index Fund - Growth Option- Direct
27-04-2022,114.69500,UTI Nifty 50 Index Fund - Growth Option- Direct
26-04-2022,115.78860,UTI Nifty 50 Index Fund - Growth Option- Direct
25-04-2022,114.12750,UTI Nifty 50 Index Fund - Growth Option- Direct
22-04-2022,115.59770,UTI Nifty 50 Index Fund - Growth Option- Direct
21-04-2022,117.08340,UTI Nifty 50 Index Fund - Growth Option- Direct
20-04-2022,115.35590,UTI Nifty 50 Index Fund - Growth Option- Direct
19-04-2022,114.15970,UTI Nifty 50 Index Fund - Growth Option- Direct
18-04-2022,115.60490,UTI Nifty 50 Index Fund - Growth Option- Direct
13-04-2022,117.64060,UTI Nifty 50 Index Fund - Growth Option- Direct
12-04-2022,118.01040,UTI Nifty 50 Index Fund - Growth Option- Direct
11-04-2022,118.98500,UTI Nifty 50 Index Fund - Growth Option- Direct
08-04-2022,119.72390,UTI Nifty 50 Index Fund - Growth Option- Direct
07-04-2022,118.74990,UTI Nifty 50 Index Fund - Growth Option- Direct
06-04-2022,119.88150,UTI Nifty 50 Index Fund - Growth Option- Direct
05-04-2022,120.88890,UTI Nifty 50 Index Fund - Growth Option- Direct
04-04-2022,121.52380,UTI Nifty 50 Index Fund - Growth Option- Direct
01-04-2022,118.94640,UTI Nifty 50 Index Fund - Growth Option- Direct
31-03-2022,117.56250,UTI Nifty 50 Index Fund - Growth Option- Direct
30-03-2022,117.78870,UTI Nifty 50 Index Fund - Growth Option- Direct
29-03-2022,116.62730,UTI Nifty 50 Index Fund - Growth Option- Direct
28-03-2022,115.93100,UTI Nifty 50 Index Fund - Growth Option- Direct
25-03-2022,115.46830,UTI Nifty 50 Index Fund - Growth Option- Direct
24-03-2022,115.93860,UTI Nifty 50 Index Fund - Growth Option- Direct
23-03-2022,116.09390,UTI Nifty 50 Index Fund - Growth Option- Direct
22-03-2022,116.56430,UTI Nifty 50 Index Fund - Growth Option- Direct
21-03-2022,115.23360,UTI Nifty 50 Index Fund - Growth Option- Direct
17-03-2022,116.37720,UTI Nifty 50 Index Fund - Growth Option- Direct
16-03-2022,114.27990,UTI Nifty 50 Index Fund - Growth Option- Direct
15-03-2022,112.17790,UTI Nifty 50 Index Fund - Growth Option- Direct
14-03-2022,113.58100,UTI Nifty 50 Index Fund - Growth Option- Direct
11-03-2022,111.96130,UTI Nifty 50 Index Fund - Growth Option- Direct
10-03-2022,111.72420,UTI Nifty 50 Index Fund - Growth Option- Direct
09-03-2022,110.04720,UTI Nifty 50 Index Fund - Growth Option- Direct
08-03-2022,107.81810,UTI Nifty 50 Index Fund - Growth Option- Direct
07-03-2022,106.80990,UTI Nifty 50 Index Fund - Growth Option- Direct
04-03-2022,109.38480,UTI Nifty 50 Index Fund - Growth Option- Direct
03-03-2022,111.08560,UTI Nifty 50 Index Fund - Growth Option- Direct
02-03-2022,111.81240,UTI Nifty 50 Index Fund - Growth Option- Direct
28-02-2022,113.07970,UTI Nifty 50 Index Fund - Growth Option- Direct
25-02-2022,112.16850,UTI Nifty 50 Index Fund - Growth Option- Direct
24-02-2022,109.41510,UTI Nifty 50 Index Fund - Growth Option- Direct
23-02-2022,114.90140,UTI Nifty 50 Index Fund - Growth Option- Direct
22-02-2022,115.09700,UTI Nifty 50 Index Fund - Growth Option- Direct
21-02-2022,115.86780,UTI Nifty 50 Index Fund - Growth Option- Direct
18-02-2022,116.30080,UTI Nifty 50 Index Fund - Growth Option- Direct
17-02-2022,116.49140,UTI Nifty 50 Index Fund - Growth Option- Direct
16-02-2022,116.61060,UTI Nifty 50 Index Fund - Growth Option- Direct
15-02-2022,116.78530,UTI Nifty 50 Index Fund - Growth Option- Direct
14-02-2022,113.36210,UTI Nifty 50 Index Fund - Growth Option- Direct
11-02-2022,116.86690,UTI Nifty 50 Index Fund - Growth Option- Direct
10-02-2022,118.42150,UTI Nifty 50 Index Fund - Growth Option- Direct
09-02-2022,117.45950,UTI Nifty 50 Index Fund - Growth Option- Direct
08-02-2022,116.11100,UTI Nifty 50 Index Fund - Growth Option- Direct
07-02-2022,115.75490,UTI Nifty 50 Index Fund - Growth Option- Direct
04-02-2022,117.78940,UTI Nifty 50 Index Fund - Growth Option- Direct
03-02-2022,118.08520,UTI Nifty 50 Index Fund - Growth Option- Direct
02-02-2022,119.53380,UTI Nifty 50 Index Fund - Growth Option- Direct
01-02-2022,118.17110,UTI Nifty 50 Index Fund - Growth Option- Direct
31-01-2022,116.58000,UTI Nifty 50 Index Fund - Growth Option- Direct
28-01-2022,114.98310,UTI Nifty 50 Index Fund - Growth Option- Direct
27-01-2022,115.03930,UTI Nifty 50 Index Fund - Growth Option- Direct
25-01-2022,116.16750,UTI Nifty 50 Index Fund - Growth Option- Direct
24-01-2022,115.30310,UTI Nifty 50 Index Fund - Growth Option- Direct
21-01-2022,118.45010,UTI Nifty 50 Index Fund - Growth Option- Direct
20-01-2022,119.38930,UTI Nifty 50 Index Fund - Growth Option- Direct
19-01-2022,120.59310,UTI Nifty 50 Index Fund - Growth Option- Direct
18-01-2022,121.75670,UTI Nifty 50 Index Fund - Growth Option- Direct
17-01-2022,123.06840,UTI Nifty 50 Index Fund - Growth Option- Direct
14-01-2022,122.71890,UTI Nifty 50 Index Fund - Growth Option- Direct
13-01-2022,122.73320,UTI Nifty 50 Index Fund - Growth Option- Direct
12-01-2022,122.42860,UTI Nifty 50 Index Fund - Growth Option- Direct
11-01-2022,121.37680,UTI Nifty 50 Index Fund - Growth Option- Direct
10-01-2022,121.02470,UTI Nifty 50 Index Fund - Growth Option- Direct
07-01-2022,119.74590,UTI Nifty 50 Index Fund - Growth Option- Direct
06-01-2022,119.29760,UTI Nifty 50 Index Fund - Growth Option- Direct
05-01-2022,120.50510,UTI Nifty 50 Index Fund - Growth Option- Direct
04-01-2022,119.69830,UTI Nifty 50 Index Fund - Growth Option- Direct
03-01-2022,118.48500,UTI Nifty 50 Index Fund - Growth Option- Direct
31-12-2021,116.66130,UTI Nifty 50 Index Fund - Growth Option- Direct
30-12-2021,115.65330,UTI Nifty 50 Index Fund - Growth Option- Direct
29-12-2021,115.72100,UTI Nifty 50 Index Fund - Growth Option- Direct
28-12-2021,115.85370,UTI Nifty 50 Index Fund - Growth Option- Direct
27-12-2021,114.86700,UTI Nifty 50 Index Fund - Growth Option- Direct
24-12-2021,114.31470,UTI Nifty 50 Index Fund - Growth Option- Direct
23-12-2021,114.77780,UTI Nifty 50 Index Fund - Growth Option- Direct
22-12-2021,113.99150,UTI Nifty 50 Index Fund - Growth Option- Direct
21-12-2021,112.71640,UTI Nifty 50 Index Fund - Growth Option- Direct
20-12-2021,111.66710,UTI Nifty 50 Index Fund - Growth Option- Direct
17-12-2021,114.16400,UTI Nifty 50 Index Fund - Growth Option- Direct
16-12-2021,115.93310,UTI Nifty 50 Index Fund - Growth Option- Direct
15-12-2021,115.75290,UTI Nifty 50 Index Fund - Growth Option- Direct
14-12-2021,116.44910,UTI Nifty 50 Index Fund - Growth Option- Direct
13-12-2021,116.74140,UTI Nifty 50 Index Fund - Growth Option- Direct
10-12-2021,117.70390,UTI Nifty 50 Index Fund - Growth Option- Direct
09-12-2021,117.74220,UTI Nifty 50 Index Fund - Growth Option- Direct
08-12-2021,117.42640,UTI Nifty 50 Index Fund - Growth Option- Direct
07-12-2021,115.45880,UTI Nifty 50 Index Fund - Growth Option- Direct
06-12-2021,113.68500,UTI Nifty 50 Index Fund - Growth Option- Direct
03-12-2021,115.59830,UTI Nifty 50 Index Fund - Growth Option- Direct
02-12-2021,116.97380,UTI Nifty 50 Index Fund - Growth Option- Direct
01-12-2021,115.39650,UTI Nifty 50 Index Fund - Growth Option- Direct
30-11-2021,114.16370,UTI Nifty 50 Index Fund - Growth Option- Direct
29-11-2021,114.63920,UTI Nifty 50 Index Fund - Growth Option- Direct
26-11-2021,114.45600,UTI Nifty 50 Index Fund - Growth Option- Direct
25-11-2021,117.88290,UTI Nifty 50 Index Fund - Growth Option- Direct
24-11-2021,117.06970,UTI Nifty 50 Index Fund - Growth Option- Direct
23-11-2021,117.66240,UTI Nifty 50 Index Fund - Growth Option- Direct
