date,nav,scheme_name
14-03-2023,107.66400,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-03-2023,108.57300,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-03-2023,110.09900,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-03-2023,110.80900,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-03-2023,111.31200,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-03-2023,110.73200,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-03-2023,109.91200,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-03-2023,109.26400,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-03-2023,109.69700,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-02-2023,108.22200,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-02-2023,108.01600,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-02-2023,108.55400,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-02-2023,108.90900,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-02-2023,108.79000,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-02-2023,109.82500,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-02-2023,110.13200,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-02-2023,110.52300,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-02-2023,111.10300,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-02-2023,109.71600,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-02-2023,109.34800,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-02-2023,109.66700,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-02-2023,111.31600,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-02-2023,111.25500,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-02-2023,111.26600,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-02-2023,110.22000,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-02-2023,110.58000,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-02-2023,109.65700,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-02-2023,109.84200,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-02-2023,109.67500,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-01-2023,110.32100,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-01-2023,108.29800,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-01-2023,108.30100,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-01-2023,109.78600,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-01-2023,110.96500,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-01-2023,111.27600,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-01-2023,110.66500,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-01-2023,111.25000,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-01-2023,111.12000,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-01-2023,110.98500,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-01-2023,111.19800,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-01-2023,111.54800,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-01-2023,111.25600,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-01-2023,111.43200,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-01-2023,111.57000,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-01-2023,112.04100,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-01-2023,111.00600,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-01-2023,111.84100,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-01-2023,111.44100,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-01-2023,112.43700,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-01-2023,112.03000,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-12-2022,111.02400,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-12-2022,110.37700,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-12-2022,110.23900,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-12-2022,110.06900,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-12-2022,109.25500,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-12-2022,106.41100,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-12-2022,109.70500,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-12-2022,110.65300,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-12-2022,112.70100,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-12-2022,112.62500,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-12-2022,112.15800,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-12-2022,113.71800,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-12-2022,114.76200,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-12-2022,113.75400,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-12-2022,113.28300,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-12-2022,112.65800,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-12-2022,113.77300,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-12-2022,113.00700,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-12-2022,113.49600,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-12-2022,113.88200,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-12-2022,113.75800,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-12-2022,113.09100,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-11-2022,112.31300,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-11-2022,111.59600,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-11-2022,112.06700,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-11-2022,110.87300,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-11-2022,110.34400,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-11-2022,109.71900,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-11-2022,109.72000,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-11-2022,109.25500,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-11-2022,109.04500,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-11-2022,109.29000,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-11-2022,109.30100,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-11-2022,109.89100,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-11-2022,109.46300,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-11-2022,109.65000,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-11-2022,109.77600,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-11-2022,110.95900,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-11-2022,111.81900,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-11-2022,110.69900,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-11-2022,110.50100,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-11-2022,110.02900,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-11-2022,109.41800,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-10-2022,108.77700,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-10-2022,107.46600,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-10-2022,107.99900,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-10-2022,107.50900,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-10-2022,106.23400,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-10-2022,106.72000,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-10-2022,107.09500,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-10-2022,107.46000,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-10-2022,106.29800,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-10-2022,105.40100,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-10-2022,105.66400,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-10-2022,106.51800,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-10-2022,105.74500,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-10-2022,107.21800,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-10-2022,108.13200,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-10-2022,108.17400,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-10-2022,107.02600,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-10-2022,104.76700,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-09-2022,105.85500,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-09-2022,104.43600,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-09-2022,103.92500,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-09-2022,104.29200,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-09-2022,104.18200,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-09-2022,106.97300,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-09-2022,109.35200,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-09-2022,109.06900,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-09-2022,109.65600,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-09-2022,108.28900,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-09-2022,108.46200,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-09-2022,111.04400,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-09-2022,110.10400,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-09-2022,110.27500,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-09-2022,110.44700,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-09-2022,108.85900,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-09-2022,108.12400,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-09-2022,107.69900,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-09-2022,107.46300,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-09-2022,107.17500,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-09-2022,106.27700,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-09-2022,106.45500,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-08-2022,106.11700,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-08-2022,104.60300,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-08-2022,105.48900,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-08-2022,104.93900,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-08-2022,104.61900,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-08-2022,104.35700,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-08-2022,103.23300,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-08-2022,104.52800,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-08-2022,105.51700,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-08-2022,105.29400,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-08-2022,104.86400,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-08-2022,103.80500,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-08-2022,103.77600,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-08-2022,102.76600,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-08-2022,102.59500,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-08-2022,102.18600,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-08-2022,102.41400,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-08-2022,102.08000,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-08-2022,102.32000,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-08-2022,101.89600,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-07-2022,100.46100,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-07-2022,99.45000,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-07-2022,98.58000,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-07-2022,98.22800,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-07-2022,99.14900,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-07-2022,98.81000,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-07-2022,98.69800,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-07-2022,97.50700,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-07-2022,97.61600,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-07-2022,96.75100,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-07-2022,95.23000,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-07-2022,94.54800,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-07-2022,94.61600,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-07-2022,94.29700,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-07-2022,94.98400,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-07-2022,94.00800,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-07-2022,93.87400,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-07-2022,92.69700,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-07-2022,91.61000,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-07-2022,91.48200,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-07-2022,90.68100,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-06-2022,90.15900,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-06-2022,90.59600,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-06-2022,91.14000,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-06-2022,91.12700,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-06-2022,89.91200,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-06-2022,88.58600,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-06-2022,87.39200,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-06-2022,88.32900,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-06-2022,86.62100,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-06-2022,87.98100,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-06-2022,87.93400,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-06-2022,89.87800,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-06-2022,89.50200,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-06-2022,89.43000,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-06-2022,92.14400,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-06-2022,92.73000,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-06-2022,92.77900,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-06-2022,93.08500,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-06-2022,93.57400,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-06-2022,93.99500,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-06-2022,95.09700,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-06-2022,94.80400,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-05-2022,94.36400,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-05-2022,93.96100,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-05-2022,91.69700,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-05-2022,90.82600,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-05-2022,89.79100,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-05-2022,91.38700,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-05-2022,92.22000,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-05-2022,92.38700,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-05-2022,90.76500,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-05-2022,92.70100,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-05-2022,92.86500,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-05-2022,90.90000,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-05-2022,89.43100,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-05-2022,88.83500,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-05-2022,90.38900,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-05-2022,91.69400,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-05-2022,93.28800,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-05-2022,94.42400,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-05-2022,96.37300,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-05-2022,96.69400,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-05-2022,98.66700,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-04-2022,99.39300,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-04-2022,99.47600,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-04-2022,99.23400,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-04-2022,99.59500,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-04-2022,97.99000,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-04-2022,99.95500,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-04-2022,100.84500,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-04-2022,99.91100,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-04-2022,99.71100,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-04-2022,100.57700,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-04-2022,101.12200,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-04-2022,100.91900,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-04-2022,101.91600,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-04-2022,101.52600,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-04-2022,99.90500,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-04-2022,100.23100,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-04-2022,100.37800,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-04-2022,99.56500,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-04-2022,98.62400,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-03-2022,97.79900,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-03-2022,97.60500,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-03-2022,97.08100,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-03-2022,96.24900,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-03-2022,96.74500,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-03-2022,96.89000,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-03-2022,96.53400,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-03-2022,96.15800,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-03-2022,96.03500,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-03-2022,96.34900,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-03-2022,95.34400,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-03-2022,93.65300,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-03-2022,94.50700,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-03-2022,94.30500,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-03-2022,93.70700,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-03-2022,92.70900,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-03-2022,90.79800,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-03-2022,89.68700,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-03-2022,91.67300,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-03-2022,93.61700,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-03-2022,93.82500,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-02-2022,94.34200,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-02-2022,93.21500,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-02-2022,90.10600,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-02-2022,94.58300,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-02-2022,94.18000,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-02-2022,94.98000,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-02-2022,95.96200,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-02-2022,96.77100,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-02-2022,96.87300,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-02-2022,97.15000,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-02-2022,94.89700,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-02-2022,98.16200,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-02-2022,99.97400,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-02-2022,99.34400,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-02-2022,97.89900,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-02-2022,98.63600,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-02-2022,99.83100,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-02-2022,100.02300,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-02-2022,100.80200,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-02-2022,100.18700,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-01-2022,99.25800,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-01-2022,98.04500,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-01-2022,97.31000,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-01-2022,97.34100,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-01-2022,96.52300,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-01-2022,100.04500,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-01-2022,101.84500,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-01-2022,101.81600,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-01-2022,101.76100,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-01-2022,103.34700,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-01-2022,102.93400,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-01-2022,102.82200,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-01-2022,102.26200,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-01-2022,101.11300,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-01-2022,101.04600,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-01-2022,99.85600,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-01-2022,99.31900,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-01-2022,99.60900,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-01-2022,99.44300,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-01-2022,99.18000,HDFC Mid Cap Fund - Growth Option - Direct Plan
31-12-2021,98.17200,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-12-2021,97.03700,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-12-2021,97.25300,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-12-2021,96.80100,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-12-2021,95.86600,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-12-2021,95.51300,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-12-2021,96.50000,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-12-2021,95.34800,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-12-2021,94.02500,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-12-2021,93.34400,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-12-2021,95.99700,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-12-2021,97.65200,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-12-2021,98.57900,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-12-2021,98.93900,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-12-2021,99.49800,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-12-2021,99.40100,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-12-2021,99.11300,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-12-2021,98.77100,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-12-2021,97.36900,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-12-2021,96.20600,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-12-2021,97.48800,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-12-2021,97.40400,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-12-2021,96.34900,HDFC Mid Cap Fund - Growth Option - Direct Plan
30-11-2021,95.91200,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-11-2021,94.49500,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-11-2021,95.27300,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-11-2021,98.51700,HDFC Mid Cap Fund - Growth Option - Direct Plan
24-11-2021,98.38700,HDFC Mid Cap Fund - Growth Option - Direct Plan
23-11-2021,98.51500,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-11-2021,96.92400,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-11-2021,99.47900,HDFC Mid Cap Fund - Growth Option - Direct Plan
17-11-2021,101.12800,HDFC Mid Cap Fund - Growth Option - Direct Plan
16-11-2021,101.56400,HDFC Mid Cap Fund - Growth Option - Direct Plan
15-11-2021,102.07000,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-11-2021,102.33400,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-11-2021,101.81000,HDFC Mid Cap Fund - Growth Option - Direct Plan
10-11-2021,102.61800,HDFC Mid Cap Fund - Growth Option - Direct Plan
09-11-2021,102.44800,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-11-2021,101.77600,HDFC Mid Cap Fund - Growth Option - Direct Plan
03-11-2021,99.33700,HDFC Mid Cap Fund - Growth Option - Direct Plan
02-11-2021,100.10400,HDFC Mid Cap Fund - Growth Option - Direct Plan
01-11-2021,99.08600,HDFC Mid Cap Fund - Growth Option - Direct Plan
29-10-2021,98.15300,HDFC Mid Cap Fund - Growth Option - Direct Plan
28-10-2021,98.46300,HDFC Mid Cap Fund - Growth Option - Direct Plan
27-10-2021,100.32500,HDFC Mid Cap Fund - Growth Option - Direct Plan
26-10-2021,100.05800,HDFC Mid Cap Fund - Growth Option - Direct Plan
25-10-2021,98.37500,HDFC Mid Cap Fund - Growth Option - Direct Plan
22-10-2021,99.40900,HDFC Mid Cap Fund - Growth Option - Direct Plan
21-10-2021,100.38200,HDFC Mid Cap Fund - Growth Option - Direct Plan
20-10-2021,100.45100,HDFC Mid Cap Fund - Growth Option - Direct Plan
19-10-2021,102.28400,HDFC Mid Cap Fund - Growth Option - Direct Plan
18-10-2021,104.30700,HDFC Mid Cap Fund - Growth Option - Direct Plan
14-10-2021,103.48400,HDFC Mid Cap Fund - Growth Option - Direct Plan
13-10-2021,103.11800,HDFC Mid Cap Fund - Growth Option - Direct Plan
12-10-2021,101.91700,HDFC Mid Cap Fund - Growth Option - Direct Plan
11-10-2021,101.51100,HDFC Mid Cap Fund - Growth Option - Direct Plan
08-10-2021,100.61200,HDFC Mid Cap Fund - Growth Option - Direct Plan
07-10-2021,100.07900,HDFC Mid Cap Fund - Growth Option - Direct Plan
06-10-2021,98.51300,HDFC Mid Cap Fund - Growth Option - Direct Plan
05-10-2021,99.53100,HDFC Mid Cap Fund - Growth Option - Direct Plan
04-10-2021,99.29900,HDFC Mid Cap Fund - Growth Option - Direct Plan
